ID,Approved
APPN60371739317,0.027116760082487895
APPO90778031432,0.02607878996025341
APPP10865119541,0.003645807894898969
APPR60514036704,0.023064057160082536
APPS30033507847,0.0007360231085654771
APPU80509074044,0.007996612664215755
APPV50034531107,0.006750089782020614
APPW70561238232,0.0012346571077754824
APPX20526775327,0.019509014513309598
APPY20169747403,0.04360780157079015
APPZ30470877547,0.006660979933183591
APPA90185538648,0.034171133372417166
APPB60274853705,0.005241922446753656
APPC50411636801,0.05678116238329095
APPD80328934945,0.017593818246289736
APPE10454749046,0.0073580829443682235
APPF20010751138,0.000520254602045989
APPG60276348205,0.07047530304817545
APPH60664183321,0.03866096174892146
APPL20765168747,0.0006555163564674299
APPM20147299813,0.01369322867422914
APPN40249546913,0.05496859838706908
APPO20189822007,0.00455411882723468
APPP30921307109,0.000603823518544326
APPQ30597277245,0.001014690634451605
APPS30996555403,0.016139492235269556
APPU10700307616,0.00213053157009314
APPV60265399723,0.0007512241795023949
APPW70585071834,0.005795604846144053
APPX70561392933,0.0010787082891349367
APPY40565011007,0.007336754958584819
APPZ40098878108,0.006090334129473021
APPA90060573227,0.0023319571117248797
APPB70442734319,0.002434054273354285
APPC90770072447,0.0012043901947138393
APPD30486092544,0.016114738419248067
APPE10311022607,0.006962607346651726
APPF60631085717,0.00056495867231179
APPH30090413902,0.006765612523762111
APPI70634288016,0.013285705949732152
APPJ90523144107,0.0046907028945292655
APPK90851579202,0.012359970866834165
APPL50238334324,0.0010312401958728768
APPM40451325417,0.005298852043594043
APPN90929804518,0.02545527084600219
APPO60090588603,0.018896813157206767
APPP10007148712,0.001157282958487973
APPR30909888915,0.031301763737154195
APPS20728482014,0.002571108848772891
APPT90977075101,0.012446734048399211
APPU70624065235,0.040865703744119936
APPV80263885346,0.004900131061292444
APPW30836935416,0.03860464270849819
APPX10532151548,0.022528090530594822
APPZ40286609738,0.07521715685395955
APPB40188979941,0.004316101818398436
APPC90796515024,0.0177407325860333
APPD40803081115,0.003830777810701818
APPE30694295241,0.02448605714584568
APPG30216561448,0.013717408010431661
APPI30712489617,0.015929571816472164
APPJ10278243703,0.008819524280193615
APPK80277621846,0.03336309318790186
APPL80078362905,0.0027880338577947056
APPO60098103209,0.017106652466796518
APPP60023927349,0.0017676098750582152
APPQ30612604402,0.06137874624303548
APPS60320313627,0.014842574011624319
APPT70534587715,0.004012671333820976
APPU90780836829,0.07521715685395955
APPV60622819917,0.039884295804908945
APPW70434264005,0.008861528284652562
APPX20729451101,0.0009585067670912688
APPY30046504231,0.025841810795221517
APPZ80350479313,0.009387889762607588
APPA80096183429,0.003772686225387871
APPB70273443505,0.028398499805313806
APPE50142203809,0.02037438589347187
APPF10034408943,0.024532676271977666
APPH90511677131,0.005640224512093476
APPI30546095229,0.0013809088135674603
APPJ80416595345,0.002524035332076521
APPK90285872443,0.007222225905528435
APPL60953579512,0.0028991957788229595
APPM20644925619,0.018508138033340633
APPN20225869714,0.001011685760188982
APPP90991305913,0.029696771375635585
APPQ70050552026,0.0307077554497553
APPR60767582147,0.0036335850117443264
APPT70410545308,0.0026159677828421508
APPU10135235412,0.01619462670396174
APPW10606832628,0.04006552441314583
APPX60227485706,0.015929571816472164
APPY90764876839,0.0031610752437016116
APPZ20628084928,0.0005401291468218688
APPA80547519048,0.03963907018873287
APPB20703102133,0.019617922630774626
APPC90727362248,0.019404708132399133
APPD20670011304,0.020691826659937795
APPE60844191408,0.0043884919028159405
APPF30948581526,0.009735448016430608
APPG60202918616,0.009479984717307969
APPH40712615721,0.003860400172145663
APPI10123409842,0.0005262793774213013
APPL30082033114,0.0023743764213722254
APPO60813926409,0.018957726547503453
APPQ80765126647,0.020938614622710263
APPS30481303817,0.005117028463614477
APPT50402483936,0.05420634687649402
APPU40449068016,0.033241617535547004
APPV90997847138,0.018372244692062605
APPW30766041243,0.0007575751040027865
APPX50585681323,0.07521715685395955
APPZ50469333546,0.0008311745787471162
APPA50959811611,0.0009179717168833869
APPB70963575742,0.02843241312066561
APPC40538253839,0.00011090546741274171
APPD70917584927,0.031167916141831706
APPE30737089003,0.005777656690648734
APPF10850926136,0.00875235453599
APPG90248489235,0.009174011991226288
APPH90860947347,0.018512987630267267
APPI30734581444,0.006336075031456935
APPJ70071568525,0.05758435574542694
APPK30063345602,0.01541306162150203
APPL90511325735,0.01661734864310169
APPM40335888826,0.006884314834246323
APPN40298397941,0.022037312789246113
APPO80337469005,0.0016406150700299005
APPP30205342136,0.025653793407604566
APPQ50283384214,0.016452169080585166
APPR60598764318,0.018520773824690764
APPS20640034406,0.019646994242990042
APPT90434682534,0.0018072271046348774
APPU70260393644,0.061709368886535464
APPV50716587732,0.011107293755812483
APPW10401854821,0.034470839203283116
APPX20748215949,0.04130772482131863
APPY80151839018,0.036096191559111986
APPZ20847918104,0.014758331790954862
APPA40955069224,0.007890470021247056
APPB90344945306,0.006076004670562944
APPC50897719435,0.00047019196942241757
APPD50349215529,0.0070330167464545965
APPE70565133611,0.007385853277289527
APPG50350411819,0.0026559878572821544
APPH20483931906,0.009048657491919923
APPI50849415049,0.06557409595707396
APPK20493991213,0.0009990286348318948
APPN50273626514,0.0028631897475482975
APPO30358993611,0.01570890024578124
APPP50812246721,0.004997008720783431
APPQ90569518805,0.019966654385258357
APPT50959734121,0.01942442908215511
APPU30391605237,0.07521715685395955
APPV10348801322,0.011518057557830955
APPW50845645427,0.020560855764884423
APPX40979259506,0.001872402883036329
APPY50204128621,0.03909226053597011
APPA60880974809,0.003416666609809612
APPB20886378947,0.018459347971514183
APPC30956683003,0.03618576501765523
APPE10435608217,0.07210190725646284
APPF20103964341,0.05450024410368705
APPG30196114449,0.016435616583608377
APPH50862821513,0.0033862357438824695
APPI10377217633,0.009109638539613068
APPJ40318634703,0.07521715685395955
APPM50493632023,0.014769921339259605
APPN70135738135,0.015011784477228394
APPO30500359204,0.001087281518788507
APPQ80619273444,0.0024237492216373714
APPR70171181506,0.06832423528729371
APPU40937622821,0.009376724515814621
APPV10152372903,0.00541741018299323
APPW80854596047,0.0038558434006454208
APPX20730045102,0.005682069755953286
APPY70095057223,0.0005177647659958512
APPA70723537417,0.008323979431292924
APPB60633627527,0.005309310539151017
APPC30478072638,0.013046000966238066
APPD50010786702,0.0019311967750339238
APPE80613844816,0.00021492723446793236
APPF50610589929,0.0231610695588312
APPG70204563004,0.05315726460382375
APPH80422312114,0.0009981393562952575
APPJ90415776326,0.020822281327595935
APPL90567985525,0.0009084679684306909
APPM80261604604,0.025154502948904877
APPN10895363735,0.008123959780152106
APPO20329016835,0.00756155000288049
APPP70992643945,0.010583937799989672
APPQ70988263029,0.002030769885136629
APPR10955461104,0.0022684356595122136
APPS30719919248,0.0015453439179417806
APPT20588324318,0.02670637424665668
APPV40049329532,0.016145090676374547
APPW80397099634,0.030780134179169652
APPX20702505723,0.01594552782970438
APPY10029957813,0.06597333965712326
APPZ80819366935,0.008836838720479898
APPA90796576001,0.0024099966837664785
APPB70518925115,0.028700262843047247
APPC40074048231,0.02177035120240214
APPD20648321326,0.02788904001996099
APPE90246258437,0.005781606681250442
APPG70211933607,0.057969945268504866
APPH60005159726,0.0025590374204149577
APPI30409973811,0.006752794374165708
APPJ90195613931,0.0033599156040749326
APPK10530691012,0.003431509735350167
APPL10671243123,0.01673827074931273
APPM30057411226,0.007986923143991423
APPN80382708322,0.005191413081784231
APPO50017247431,0.005291073560201282
APPP50761342522,0.054699754273379864
APPQ40936455614,0.006030532697483773
APPR20583127717,0.0035464608965945217
APPS30067286823,0.032284775636215006
APPT90531986944,0.007986923143991423
APPU90736089015,0.028042257591634527
APPV40154339146,0.07521715685395955
APPW30591601244,0.009020328181332873
APPX30176348336,0.00039986277037176986
APPY30009488439,0.01009317287245595
APPA30513853629,0.03221866397242402
APPB40862724718,0.025130105329960135
APPC80706361802,0.026182501825039225
APPD80257174926,0.015304975134159656
APPF90610127116,0.006522606473422643
APPG50800894218,0.0017250371387017688
APPH10874683343,0.013404963358147354
APPJ70086622521,0.0006051236291991619
APPK10506826628,0.0139506029023794
APPL60670161709,0.0069882893989989935
APPM80727669838,0.026834825332359653
APPN40027149928,0.0007368761861264508
APPO20698513007,0.02544045898216286
APPP80784417128,0.02199123067058355
APPQ30582873222,0.008691009222381465
APPT20658552518,0.009041546221379856
APPU50261418636,0.0015048891575333487
APPV90166599713,0.07521715685395955
APPX50323665945,0.004764385370816436
APPY40761804047,0.006218173441434566
APPA30678622245,0.014126337350592476
APPB70155594305,0.004970340975569974
APPC20459579426,0.001014199800992072
APPE40720565633,0.0015218997429718398
APPG80335981838,0.0015956876925069866
APPH70817208942,0.07521715685395955
APPI80664442022,0.00689784139608489
APPJ60923719128,0.01295108906201663
APPK80835112207,0.0005643666326459629
APPL10258501346,0.003108927593366019
APPM40486124431,0.0152335541086358
APPN40934205501,0.0006162339289378934
APPO90348632645,0.006328171123856751
APPP70738559708,0.04827407406818662
APPQ20260307818,0.0006170631222885898
APPR10617393948,0.002454021215610688
APPS50490061009,0.006082496320353768
APPT20521426122,0.0016363592371846035
APPU40667541249,0.031681609059599034
APPV70982889332,0.005425780146225824
APPW70207344401,0.017868881019800192
APPY20595005627,0.012184790375956024
APPZ90679413746,0.02645528857868647
APPA80968387846,0.023081034111139598
APPB10181429936,0.047264303884261026
APPC80319465017,0.0419725538773976
APPD30224414106,0.024480964359598574
APPE40675752239,0.02344427599397326
APPF30598434318,0.024136447760865386
APPG10909392412,0.025002922920449772
APPI80807172627,0.009397824607073044
APPJ40588579728,0.024991909261308183
APPK40122794819,0.002552763374527553
APPL70644406925,0.011469699906400427
APPM50146629037,0.01026205401779022
APPN50194037112,0.006874778134742493
APPO80528504202,0.003096395426296675
APPP90001136326,0.009625683561493835
APPQ60363444432,0.007048937231033647
APPR40192335533,0.07521715685395955
APPS20313284631,0.07521715685395955
APPU90008251826,0.04602938916371732
APPV40963963905,0.0001291971623314154
APPW90895783007,0.010816661072120056
APPY70272002231,0.005154668132244627
APPZ70995862325,0.02333374783273772
APPA60052579418,0.01896502652725355
APPB30839934525,0.019077774490774496
APPC80117963607,0.020258096558734243
APPD60155065706,0.03972732181184327
APPF60426588931,0.016113589120816216
APPG20002638029,0.032447452088465285
APPJ90399089306,0.026958433619008668
APPK10673004441,0.004491421999114258
APPL10291525522,0.01854898365147676
APPN50643036726,0.03562718760160308
APPO50384656809,0.0012023684554040546
APPP10197677918,0.029467727629329123
APPR60433381148,0.009132900418086457
APPS90460278201,0.007189080990800486
APPT90453349315,0.025850904559819553
APPV10856331511,0.01055980417435568
APPW10346444622,0.04796812996601828
APPX40003814744,0.003755747514991662
APPY40607074836,0.07521715685395955
APPZ20878753922,0.0006083181870283136
APPB90947953116,0.0044910340054507255
APPC30244653244,0.002673427664089197
APPD20393274307,0.016535300554897804
APPE30720169418,0.03906851098692022
APPF80400365533,0.01344400749071482
APPG50912211643,0.016208843737538496
APPH90695628721,0.02247531069731104
APPI60889013803,0.006315839277932569
APPJ30530858912,0.014127120086714904
APPK60115011038,0.046093719505249785
APPL50504497148,0.005734632466124591
APPN30899469318,0.009366890956167072
APPO60576014441,0.009516874530352779
APPP60395216522,0.04085757074233716
APPR90095208714,0.0013401491119522336
APPS40247522839,0.0013043574390454089
APPT20878502936,0.015539120002979539
APPU80990895012,0.006398653505790468
APPX60546379341,0.07521715685395955
APPY80212429406,0.027807794495295513
APPZ30412063529,0.05432200816677838
APPA60043101615,0.006300142829797522
APPB40707677725,0.04301215307869968
APPC90259188819,0.03864740439143646
APPD10790684933,0.011761209839364737
APPF80642261133,0.01930537995066232
APPH60274315313,0.0053218006021050175
APPI30503523408,0.01516390724780219
APPJ50037998522,0.0018383010679537473
APPK50376976645,0.0009388929419808495
APPL80033873724,0.014082625647876393
APPM30928795827,0.04239928462344613
APPN80074354911,0.002079031588686053
APPO40869866045,0.010444023018106778
APPP60223518132,0.003255745316940772
APPR30862361307,0.002826228583251414
APPS90992466418,0.0120912388561089
APPT80530522524,0.0018760566281070504
APPU40105818634,0.011332245989203125
APPV30295003703,0.003089818440246495
APPX70803048934,0.020406298708019063
APPY40448585045,0.04704487738269837
APPZ70851473117,0.003230425837231284
APPA20226245224,0.01697721397491225
APPB80397858345,0.010291830195613834
APPD40494675534,0.06728248280924781
APPE10239389624,0.004386710583145658
APPF80370161727,0.002714967456078612
APPG20047527833,0.026279715476893856
APPH10119488946,0.07521715685395955
APPI30881803033,0.0017920314177657726
APPK60089998215,0.0006344588455500093
APPL90184636316,0.05325731118464461
APPM80578506406,0.007076805222789885
APPN40875063533,0.0016652510200149393
APPO60310607619,0.006087305540357376
APPQ50251697807,0.008063451074574292
APPR30583866905,0.004389500855486452
APPT40009839105,0.00642786779979534
APPU60500007217,0.042099950607843724
APPV80507263336,0.0021809526455579967
APPX10204913528,0.03858323456253232
APPY60398889635,0.015408026053363414
APPC40648685035,0.005684455847658961
APPF60322568333,0.002326557684748678
APPG50372385406,0.0033718336113335323
APPH60763287527,0.004213671793457686
APPI20724487638,0.006555246205330463
APPJ70247368706,0.03528248382043277
APPK80907917828,0.005090335843463314
APPL10860241917,0.054602693038474676
APPM70052327002,0.0066253867464172575
APPN70307834109,0.005577016499463351
APPO90437674246,0.010483690330901383
APPQ50874592435,0.047021549411593665
APPR70129689508,0.07521715685395955
APPS80600773649,0.07521715685395955
APPT90981629731,0.035034588975238486
APPU40295361806,0.014189663784183489
APPV60299437907,0.007270716974731753
APPW70728038023,0.0595341175250266
APPX10516665117,0.032798106087099856
APPY60643965246,0.02037718448724894
APPZ30605972345,0.010500448208330852
APPA10462798435,0.0059424147637133886
APPB30355581512,0.014769199291728886
APPC10547586633,0.032475849152027274
APPD30326204749,0.016363444046740814
APPF20865309933,0.008204367024700586
APPG80799062009,0.01948983374024281
APPH90823905114,0.0014216478465390212
APPI90405604214,0.01912500457589742
APPJ30541982333,0.0041708838644655905
APPK10394686427,0.0027250022382599663
APPL80299821536,0.0017710155690411921
APPO50580562845,0.0016701927881280158
APPR60582164106,0.007800880762227555
APPS70081155228,0.01469746689665278
APPT30845477337,0.03759845625092271
APPU30980031412,0.037287883458254414
APPV70464554521,0.008104696046759289
APPX70389132712,0.012453966594928787
APPA90840046026,0.07521715685395955
APPB30964006113,0.06362550225301211
APPC40548793239,0.0007788031119906171
APPF30363371528,0.0003085587643698601
APPG80320819611,0.0005354856753023998
APPI60804836831,0.007645758374604514
APPJ50916503948,0.02103544962145716
APPK70104158035,0.004572514071786582
APPL90784267109,0.0035548826234883192
APPM60327772214,0.030495231084311236
APPN50730574308,0.0047517656980667405
APPP10017517528,0.0006689397688513123
APPR60543802701,0.04372916334730672
APPS50905623843,0.030368554631519665
APPV80884919113,0.00105279123396554
APPW60958408218,0.0019369962325860815
APPX50989172344,0.000703061573465862
APPZ70223988524,0.0004707725772858541
APPA80126265634,0.003137463706061546
APPB70148806716,0.0011327533843680717
APPD20210274913,0.0064179112002897085
APPF60247891103,0.0030307318286811806
APPG70781842233,0.07521715685395955
APPH80949514333,0.03326282814360475
APPI10292895401,0.02369419585919387
APPJ40080942533,0.0010426821263492462
APPK70551488646,0.0033894278185854143
APPM60329923838,0.014661430755336682
APPO90884124024,0.006258472739345159
APPP70177506138,0.018253044619669232
APPQ20329124207,0.00783459104265855
APPR50010813324,0.003687512339834135
APPS20472229428,0.0005756237386575137
APPT30003743534,0.02370687402494245
APPU30761024625,0.001935822563193716
APPV60440774719,0.008109416313567435
APPW10802427848,0.0053200517459932
APPX50847001901,0.03427028748493019
APPY90597705025,0.0043366053397486375
APPA20178796211,0.0040595694012912735
APPB60968669303,0.025051716535691018
APPC50713459422,0.0011092428169382892
APPD30017534507,0.0004650939851074955
APPE80754081602,0.0004665996906008879
APPG60440413843,0.0014205061853407351
APPK10479702245,0.000914658102305483
APPL20754956313,0.01521092032276487
APPM10216063412,0.008336556805564442
APPN60622229526,0.003965091457915544
APPO90527013648,0.019215470846066736
APPP80662398735,0.0028131879256007904
APPQ50372915823,0.001069339244870416
APPR80054558907,0.009584993933257365
APPS40654445026,0.008419420353925329
APPT30673148148,0.0053666650250916905
APPU50149699219,0.005442066117708014
APPV60642722334,0.0030617939623455385
APPY50783877649,0.05319110101582523
APPZ30417006702,0.0011113336123030843
APPB80039471925,0.012627098517885642
APPC80399226017,0.07521715685395955
APPE60500761238,0.015294003777950179
APPF30442909319,0.07521715685395955
APPG60792418401,0.01178723606791016
APPH30850229543,0.003299353277265347
APPJ20645523707,0.021221274473967416
APPK40338347833,0.00168821388455097
APPN80082502125,0.04905958033762582
APPO10505658228,0.002050204251824355
APPR80255496544,0.03256347104112445
APPT10572952745,0.008030007768337188
APPU20598092845,0.001078739397066265
APPV90681978947,0.03600061493463929
APPW70051742049,0.0031777753772194244
APPA20712823448,0.03042588797665673
APPB10936759508,0.03652009076672802
APPC90878353641,0.04015583921490084
APPD40625665742,0.00014245594278640867
APPE60401478849,0.015929571816472164
APPF10819225912,0.02462305695629844
APPH60409321104,0.013387859254416547
APPI40406169214,0.052183945024635484
APPK70748566447,0.07521715685395955
APPL80817915513,0.026742764583151436
APPM20939483648,0.006820499001171164
APPN40698099726,0.0035763442475023285
APPO40348743807,0.04122003157649328
APPP50048656911,0.019888985774412792
APPQ60415477022,0.01723831966357422
APPR40366769123,0.02001549896368071
APPS20684438241,0.006885987417133405
APPT70167942303,0.0005845017214799092
APPU90150979438,0.008035059933236928
APPV20841539501,0.008616577466524411
APPW70091326638,0.0058947913390424095
APPX90732106746,0.010303552325373352
APPY40530322831,0.007865362715057092
APPB80234335131,0.022306779606715513
APPC70998952234,0.008502017558126641
APPD20330233349,0.00032716852902093147
APPE30465233427,0.0058254299222579645
APPG20987931624,0.009264783538484958
APPH10434483737,0.03047609570384497
APPI70725565825,0.017891816678299387
APPJ10932151905,0.000798607909139153
APPK80755971043,0.050413947900722435
APPL20227248105,0.0029259934700279766
APPN30234861315,0.006725779256680402
APPO40425986436,0.02741047578555165
APPP30570536526,0.012365061558092052
APPQ50623987613,0.00016550891341665083
APPR70615937709,0.019495633808102254
APPS50709998824,0.008481135263078352
APPT10481824943,0.009932007581555017
APPV10805168102,0.005935575957172163
APPW30713575209,0.0026893735266953407
APPX20786783312,0.0021776010747544764
APPZ20137229548,0.00028306180332018433
APPA10777598643,0.010845994240200685
APPB10238193739,0.01753624368120087
